title_id,beneficiary_id,village_id,right_type,status,area_hectares,application_date,approval_date,survey_number,gps_coordinates,forest_division,forest_range,forest_beat,gram_sabha_resolution_date,sdlc_recommendation_date,dlc_approval_date,title_deed_number,remarks
FRA_TITLE_00008471,FRA_00007991,VIL_000400,IFR,Pending,0.97,2024-10-09,2025-08-29,SUR_146/49,VIL_000400_61,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2022-11-07,2024-02-01,,,Pending Survey
FRA_TITLE_00008472,FRA_00007992,VIL_000400,CFR,Approved,3.02,2025-02-06,2024-05-11,SUR_775/29,VIL_000400_33,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2024-08-27,2023-10-12,2025-09-26,DEED_008472,Under Verification
FRA_TITLE_00008473,FRA_00007993,VIL_000400,CR,Approved,3.58,2023-01-27,,SUR_136/5,VIL_000400_34,Mandla_Forest_Division,Mandla_Range_2,Beat_2,2023-12-05,2024-01-16,,DEED_008473,Pending Survey
FRA_TITLE_00008474,FRA_00007994,VIL_000400,IFR,Under_Review,2.12,2024-10-28,,SUR_405/47,VIL_000400_56,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2023-10-16,2024-01-05,,,Under Verification
FRA_TITLE_00008475,FRA_00007995,VIL_000400,IFR,Approved,3.11,2022-10-13,2023-10-31,SUR_857/38,VIL_000400_70,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2024-01-17,2024-02-18,2025-09-26,DEED_008475,Approved
FRA_TITLE_00008476,FRA_00007997,VIL_000400,CR,Approved,1.19,2024-05-01,,SUR_996/39,VIL_000400_97,Mandla_Forest_Division,Mandla_Range_4,Beat_5,2023-03-02,2025-08-15,2025-09-26,,Complete Documentation
FRA_TITLE_00008477,FRA_00007997,VIL_000400,CR,Pending,5.15,2024-06-16,2025-07-28,SUR_577/43,VIL_000400_11,Mandla_Forest_Division,Mandla_Range_4,Beat_5,2024-06-19,2025-01-31,,,Pending Survey
FRA_TITLE_00008478,FRA_00007998,VIL_000400,CFR,Approved,5.08,2025-08-21,2024-05-12,SUR_534/16,VIL_000400_69,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2024-03-21,2024-07-02,2025-09-26,,Under Verification
FRA_TITLE_00008479,FRA_00007998,VIL_000400,CR,Approved,3.14,2023-06-17,,SUR_325/31,VIL_000400_80,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2022-12-22,2025-05-23,2025-09-26,DEED_008479,Under Verification
FRA_TITLE_00008480,FRA_00008000,VIL_000400,IFR,Under_Review,1.22,2022-10-04,2025-02-25,SUR_700/30,VIL_000400_4,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2024-09-09,2025-03-04,2025-09-26,,Pending Survey
FRA_TITLE_00008481,FRA_00008000,VIL_000400,CR,Rejected,3.67,2024-08-19,2025-02-16,SUR_480/30,VIL_000400_2,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2023-06-21,2024-10-02,2025-09-26,,Approved
FRA_TITLE_00008482,FRA_00008003,VIL_000400,IFR,Approved,1.19,2024-01-28,2024-02-17,SUR_570/10,VIL_000400_2,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-09-26,2024-09-09,,DEED_008482,Under Verification
FRA_TITLE_00008483,FRA_00008003,VIL_000400,CFR,Pending,9.32,2023-06-24,2025-07-09,SUR_313/50,VIL_000400_97,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2023-07-19,2025-01-21,,DEED_008483,Under Verification
FRA_TITLE_00008484,FRA_00008003,VIL_000400,CFR,Approved,1.82,2023-12-17,,SUR_989/32,VIL_000400_98,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2024-04-18,2025-08-12,2025-09-26,DEED_008484,Pending Survey
FRA_TITLE_00008485,FRA_00008004,VIL_000400,IFR,Approved,1.61,2023-07-23,2023-10-28,SUR_994/3,VIL_000400_65,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2023-02-13,2024-07-09,,DEED_008485,Under Verification
FRA_TITLE_00008486,FRA_00008004,VIL_000400,CFR,Approved,1.18,2023-11-16,2024-04-16,SUR_801/48,VIL_000400_57,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-11-08,2023-09-29,2025-09-26,,Pending Survey
FRA_TITLE_00008487,FRA_00008004,VIL_000400,CR,Approved,6.72,2023-03-20,,SUR_553/8,VIL_000400_47,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2023-03-16,2024-08-12,2025-09-26,,Complete Documentation
FRA_TITLE_00008488,FRA_00008005,VIL_000400,CFR,Approved,6.23,2025-04-09,,SUR_871/40,VIL_000400_34,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2024-01-15,2024-10-12,2025-09-26,,Complete Documentation
FRA_TITLE_00008489,FRA_00008006,VIL_000400,CFR,Approved,8.66,2022-11-22,2025-06-22,SUR_519/34,VIL_000400_42,Mandla_Forest_Division,Mandla_Range_5,Beat_10,2023-12-08,2024-04-05,2025-09-26,,Complete Documentation
FRA_TITLE_00008490,FRA_00008007,VIL_000400,CR,Approved,1.53,2023-09-26,2025-02-11,SUR_369/50,VIL_000400_40,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2023-02-17,2024-03-15,2025-09-26,DEED_008490,Pending Survey
FRA_TITLE_00008491,FRA_00008007,VIL_000400,CR,Approved,5.5,2023-05-18,2024-03-22,SUR_184/26,VIL_000400_19,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2023-04-21,2023-12-15,2025-09-26,,Pending Survey
FRA_TITLE_00008492,FRA_00008007,VIL_000400,CFR,Approved,8.77,2023-03-13,,SUR_785/37,VIL_000400_14,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2024-05-02,2025-06-21,,DEED_008492,Complete Documentation
FRA_TITLE_00008493,FRA_00008008,VIL_000400,CR,Rejected,6.87,2024-12-04,,SUR_567/17,VIL_000400_67,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2022-12-15,2024-05-22,2025-09-26,DEED_008493,Pending Survey
FRA_TITLE_00008494,FRA_00008008,VIL_000400,IFR,Pending,0.7,2024-06-19,,SUR_900/38,VIL_000400_72,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2022-11-02,2025-07-02,2025-09-26,DEED_008494,Approved
FRA_TITLE_00008495,FRA_00008010,VIL_000400,CR,Approved,2.25,2025-01-23,2024-12-25,SUR_591/29,VIL_000400_40,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2023-09-09,2023-11-24,2025-09-26,DEED_008495,Pending Survey
FRA_TITLE_00008496,FRA_00008011,VIL_000400,CR,Under_Review,7.96,2025-08-24,2024-11-17,SUR_782/1,VIL_000400_60,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2022-12-18,2024-11-10,,DEED_008496,Approved
FRA_TITLE_00008497,FRA_00008011,VIL_000400,CR,Approved,4.32,2023-06-09,,SUR_109/10,VIL_000400_49,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2023-06-26,2024-09-17,,,Pending Survey
FRA_TITLE_00008498,FRA_00008014,VIL_000401,CFR,Approved,7.01,2023-11-07,2025-04-22,SUR_249/48,VIL_000401_94,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2022-11-27,2025-09-24,2025-09-26,DEED_008498,Approved
FRA_TITLE_00008499,FRA_00008015,VIL_000401,IFR,Approved,2.67,2025-08-07,,SUR_981/14,VIL_000401_17,Mandla_Forest_Division,Mandla_Range_4,Beat_5,2023-06-22,2024-12-07,,DEED_008499,Under Verification
FRA_TITLE_00008500,FRA_00008016,VIL_000401,CR,Approved,10.0,2024-12-16,2024-08-10,SUR_687/34,VIL_000401_63,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2024-08-31,2025-01-24,,,Complete Documentation
FRA_TITLE_00008501,FRA_00008018,VIL_000401,CR,Pending,1.33,2023-10-16,2024-12-27,SUR_954/16,VIL_000401_86,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2022-11-13,2024-06-13,2025-09-26,,Approved
FRA_TITLE_00008502,FRA_00008019,VIL_000401,CR,Pending,5.46,2024-12-05,2024-03-03,SUR_194/15,VIL_000401_86,Mandla_Forest_Division,Mandla_Range_4,Beat_10,2023-01-14,2025-05-11,2025-09-26,DEED_008502,Approved
FRA_TITLE_00008503,FRA_00008019,VIL_000401,CFR,Approved,9.57,2025-05-30,2024-08-05,SUR_311/35,VIL_000401_67,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2023-09-24,2024-09-29,2025-09-26,,Under Verification
FRA_TITLE_00008504,FRA_00008019,VIL_000401,CFR,Approved,2.82,2023-02-04,2024-08-04,SUR_777/44,VIL_000401_76,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2023-03-09,2024-08-18,2025-09-26,DEED_008504,Complete Documentation
FRA_TITLE_00008505,FRA_00008020,VIL_000401,CFR,Under_Review,7.66,2022-12-31,2024-05-14,SUR_259/33,VIL_000401_22,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2023-02-09,2023-10-28,2025-09-26,DEED_008505,Complete Documentation
FRA_TITLE_00008506,FRA_00008021,VIL_000401,IFR,Approved,3.75,2023-08-01,,SUR_466/12,VIL_000401_40,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2023-07-13,2023-12-04,2025-09-26,DEED_008506,Approved
FRA_TITLE_00008507,FRA_00008022,VIL_000401,CFR,Approved,4.01,2025-04-08,,SUR_347/17,VIL_000401_52,Mandla_Forest_Division,Mandla_Range_1,Beat_6,2022-12-22,2024-11-12,2025-09-26,DEED_008507,Approved
FRA_TITLE_00008508,FRA_00008025,VIL_000401,IFR,Approved,1.52,2023-10-01,2023-10-04,SUR_686/49,VIL_000401_26,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2022-12-31,2025-04-19,2025-09-26,DEED_008508,Under Verification
FRA_TITLE_00008509,FRA_00008025,VIL_000401,CR,Approved,8.12,2024-02-08,,SUR_118/28,VIL_000401_27,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2024-06-26,2025-02-04,,,Under Verification
FRA_TITLE_00008510,FRA_00008026,VIL_000401,IFR,Approved,1.48,2023-07-16,2024-01-30,SUR_201/12,VIL_000401_64,Mandla_Forest_Division,Mandla_Range_4,Beat_10,2024-09-03,2025-06-16,2025-09-26,DEED_008510,Under Verification
FRA_TITLE_00008511,FRA_00008027,VIL_000401,CFR,Under_Review,5.69,2023-08-31,,SUR_926/36,VIL_000401_36,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2024-08-22,2024-12-17,,,Pending Survey
FRA_TITLE_00008512,FRA_00008027,VIL_000401,IFR,Pending,2.7,2023-06-19,,SUR_776/37,VIL_000401_37,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2024-05-18,2025-06-13,2025-09-26,DEED_008512,Pending Survey
FRA_TITLE_00008513,FRA_00008028,VIL_000401,CR,Rejected,5.21,2023-11-04,,SUR_674/10,VIL_000401_93,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2023-05-24,2024-04-22,,DEED_008513,Complete Documentation
FRA_TITLE_00008514,FRA_00008031,VIL_000401,CFR,Approved,5.15,2024-03-31,,SUR_242/27,VIL_000401_54,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2023-03-09,2023-12-07,,,Under Verification
FRA_TITLE_00008515,FRA_00008032,VIL_000401,CFR,Approved,2.27,2024-06-11,,SUR_204/15,VIL_000401_100,Mandla_Forest_Division,Mandla_Range_1,Beat_3,2022-12-03,2024-05-08,,DEED_008515,Under Verification
FRA_TITLE_00008516,FRA_00008032,VIL_000401,CR,Pending,8.69,2023-04-18,2025-07-19,SUR_887/4,VIL_000401_30,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2023-12-30,2024-04-19,2025-09-26,DEED_008516,Under Verification
FRA_TITLE_00008517,FRA_00008033,VIL_000401,CFR,Approved,6.08,2023-11-17,,SUR_977/32,VIL_000401_66,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2023-01-07,2024-04-02,2025-09-26,,Approved
FRA_TITLE_00008518,FRA_00008036,VIL_000402,IFR,Under_Review,0.74,2025-03-08,,SUR_192/19,VIL_000402_42,Mandla_Forest_Division,Mandla_Range_1,Beat_8,2023-09-13,2025-06-19,,DEED_008518,Pending Survey
FRA_TITLE_00008519,FRA_00008036,VIL_000402,CFR,Rejected,4.16,2022-10-19,2024-04-18,SUR_629/49,VIL_000402_88,Mandla_Forest_Division,Mandla_Range_5,Beat_5,2022-10-15,2024-10-30,2025-09-26,,Under Verification
FRA_TITLE_00008520,FRA_00008038,VIL_000402,IFR,Approved,1.75,2024-06-11,,SUR_577/25,VIL_000402_85,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2023-09-27,2024-01-07,,DEED_008520,Pending Survey
FRA_TITLE_00008521,FRA_00008039,VIL_000402,CR,Approved,6.09,2024-02-05,,SUR_235/45,VIL_000402_46,Mandla_Forest_Division,Mandla_Range_3,Beat_1,2023-11-04,2024-09-22,2025-09-26,DEED_008521,Pending Survey
FRA_TITLE_00008522,FRA_00008042,VIL_000402,CFR,Pending,6.59,2025-02-03,,SUR_890/49,VIL_000402_47,Mandla_Forest_Division,Mandla_Range_4,Beat_5,2023-07-04,2025-03-31,,DEED_008522,Approved
FRA_TITLE_00008523,FRA_00008042,VIL_000402,CFR,Approved,7.49,2023-01-29,2024-09-23,SUR_115/15,VIL_000402_34,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2023-12-13,2025-07-11,,,Approved
FRA_TITLE_00008524,FRA_00008043,VIL_000402,CFR,Pending,5.62,2023-02-07,2025-02-11,SUR_292/41,VIL_000402_5,Mandla_Forest_Division,Mandla_Range_3,Beat_7,2022-12-29,2025-06-01,2025-09-26,,Pending Survey
FRA_TITLE_00008525,FRA_00008044,VIL_000402,CR,Rejected,6.67,2025-07-08,,SUR_834/15,VIL_000402_9,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2024-01-24,2024-03-01,,,Under Verification
FRA_TITLE_00008526,FRA_00008045,VIL_000402,CR,Approved,9.09,2025-09-08,2025-01-06,SUR_191/32,VIL_000402_54,Mandla_Forest_Division,Mandla_Range_4,Beat_3,2023-06-29,2024-11-11,2025-09-26,DEED_008526,Pending Survey
FRA_TITLE_00008527,FRA_00008046,VIL_000402,CFR,Rejected,7.21,2024-01-09,,SUR_310/24,VIL_000402_10,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2022-10-02,2024-04-13,2025-09-26,,Complete Documentation
FRA_TITLE_00008528,FRA_00008046,VIL_000402,CR,Under_Review,5.46,2022-10-23,,SUR_198/15,VIL_000402_3,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2023-07-13,2024-04-29,2025-09-26,DEED_008528,Pending Survey
FRA_TITLE_00008529,FRA_00008047,VIL_000402,IFR,Approved,0.79,2025-06-08,2025-02-18,SUR_940/11,VIL_000402_82,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2024-09-24,2025-02-07,,DEED_008529,Complete Documentation
FRA_TITLE_00008530,FRA_00008048,VIL_000402,CFR,Approved,3.94,2023-08-02,2024-04-29,SUR_798/42,VIL_000402_17,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2023-12-30,2025-05-30,,DEED_008530,Approved
FRA_TITLE_00008531,FRA_00008050,VIL_000402,IFR,Pending,2.72,2022-11-27,2024-11-05,SUR_844/29,VIL_000402_50,Mandla_Forest_Division,Mandla_Range_3,Beat_6,2024-05-23,2024-05-21,,,Approved
FRA_TITLE_00008532,FRA_00008051,VIL_000402,IFR,Pending,2.55,2022-10-21,2024-11-12,SUR_565/42,VIL_000402_80,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2023-09-01,2024-12-09,,DEED_008532,Approved
FRA_TITLE_00008533,FRA_00008051,VIL_000402,IFR,Approved,3.59,2023-05-31,2025-09-20,SUR_470/46,VIL_000402_12,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2024-03-13,2024-03-16,2025-09-26,,Approved
FRA_TITLE_00008534,FRA_00008051,VIL_000402,CFR,Pending,5.14,2025-08-31,,SUR_774/24,VIL_000402_79,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2023-07-08,2025-07-28,2025-09-26,DEED_008534,Pending Survey
FRA_TITLE_00008535,FRA_00008053,VIL_000402,CFR,Approved,3.91,2025-05-10,2024-09-28,SUR_672/44,VIL_000402_14,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2022-10-03,2025-04-13,2025-09-26,,Approved
FRA_TITLE_00008536,FRA_00008053,VIL_000402,CR,Approved,7.06,2025-07-10,2025-01-08,SUR_470/43,VIL_000402_91,Mandla_Forest_Division,Mandla_Range_5,Beat_6,2022-11-26,2023-09-28,2025-09-26,,Under Verification
FRA_TITLE_00008537,FRA_00008053,VIL_000402,CFR,Pending,7.54,2024-03-19,,SUR_824/38,VIL_000402_54,Mandla_Forest_Division,Mandla_Range_2,Beat_10,2024-05-15,2024-08-04,,DEED_008537,Approved
FRA_TITLE_00008538,FRA_00008054,VIL_000402,CFR,Rejected,2.78,2023-08-05,2024-07-01,SUR_917/1,VIL_000402_98,Mandla_Forest_Division,Mandla_Range_1,Beat_6,2022-11-07,2024-01-14,,DEED_008538,Pending Survey
FRA_TITLE_00008539,FRA_00008054,VIL_000402,IFR,Pending,3.13,2025-05-22,2025-08-28,SUR_162/7,VIL_000402_22,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2024-02-20,2025-08-09,2025-09-26,,Under Verification
FRA_TITLE_00008540,FRA_00008055,VIL_000402,CR,Approved,3.87,2025-01-14,2025-07-25,SUR_546/32,VIL_000402_42,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2023-02-25,2024-11-07,2025-09-26,DEED_008540,Pending Survey
FRA_TITLE_00008541,FRA_00008057,VIL_000402,CFR,Approved,0.96,2023-10-01,2023-10-24,SUR_683/26,VIL_000402_64,Mandla_Forest_Division,Mandla_Range_5,Beat_2,2024-07-29,2024-11-12,2025-09-26,DEED_008541,Pending Survey
FRA_TITLE_00008542,FRA_00008060,VIL_000402,CR,Approved,0.73,2025-09-24,,SUR_327/36,VIL_000402_22,Mandla_Forest_Division,Mandla_Range_4,Beat_4,2023-08-19,2024-04-25,2025-09-26,,Complete Documentation
FRA_TITLE_00008543,FRA_00008061,VIL_000402,IFR,Approved,1.65,2024-04-21,2024-12-03,SUR_342/6,VIL_000402_50,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2022-12-10,2025-07-24,,DEED_008543,Pending Survey
FRA_TITLE_00008544,FRA_00008061,VIL_000402,IFR,Rejected,1.84,2023-09-25,,SUR_149/37,VIL_000402_20,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2023-04-24,2025-04-02,,DEED_008544,Under Verification
FRA_TITLE_00008545,FRA_00008062,VIL_000402,CR,Rejected,6.35,2024-10-22,2024-02-09,SUR_807/12,VIL_000402_47,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2022-10-29,2024-09-06,,,Approved
FRA_TITLE_00008546,FRA_00008063,VIL_000403,CFR,Under_Review,6.98,2025-09-04,2025-02-02,SUR_777/22,VIL_000403_80,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-02-14,2023-11-23,2025-09-26,DEED_008546,Complete Documentation
FRA_TITLE_00008547,FRA_00008064,VIL_000403,CFR,Approved,3.32,2024-09-04,2023-12-18,SUR_283/24,VIL_000403_69,Mandla_Forest_Division,Mandla_Range_5,Beat_5,2024-01-20,2024-03-09,2025-09-26,DEED_008547,Pending Survey
FRA_TITLE_00008548,FRA_00008066,VIL_000403,IFR,Approved,1.94,2024-08-13,,SUR_779/10,VIL_000403_84,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2024-08-27,2024-05-08,,DEED_008548,Under Verification
FRA_TITLE_00008549,FRA_00008067,VIL_000403,IFR,Approved,3.9,2024-07-30,,SUR_199/10,VIL_000403_71,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-11-08,2025-05-25,2025-09-26,,Under Verification
FRA_TITLE_00008550,FRA_00008067,VIL_000403,CR,Pending,6.94,2024-11-20,,SUR_732/5,VIL_000403_8,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2023-07-11,2023-12-10,2025-09-26,DEED_008550,Under Verification
FRA_TITLE_00008551,FRA_00008068,VIL_000403,CR,Approved,9.38,2022-12-31,,SUR_895/27,VIL_000403_38,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2023-11-07,2024-12-28,2025-09-26,DEED_008551,Complete Documentation
FRA_TITLE_00008552,FRA_00008069,VIL_000403,CFR,Approved,7.73,2025-02-22,,SUR_935/24,VIL_000403_29,Mandla_Forest_Division,Mandla_Range_1,Beat_3,2022-12-08,2024-11-03,,,Under Verification
FRA_TITLE_00008553,FRA_00008070,VIL_000403,CR,Under_Review,3.29,2022-10-30,,SUR_804/31,VIL_000403_49,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2022-10-04,2025-05-14,2025-09-26,,Complete Documentation
FRA_TITLE_00008554,FRA_00008071,VIL_000403,CFR,Approved,5.2,2025-04-30,2023-12-01,SUR_956/24,VIL_000403_97,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2023-07-26,2024-10-25,2025-09-26,,Pending Survey
FRA_TITLE_00008555,FRA_00008071,VIL_000403,CFR,Approved,9.1,2024-03-24,2024-02-03,SUR_960/39,VIL_000403_2,Mandla_Forest_Division,Mandla_Range_5,Beat_2,2024-03-05,2024-12-29,,,Under Verification
FRA_TITLE_00008556,FRA_00008073,VIL_000403,IFR,Pending,3.68,2023-10-23,,SUR_574/43,VIL_000403_37,Mandla_Forest_Division,Mandla_Range_5,Beat_5,2024-08-06,2024-07-04,,DEED_008556,Approved
FRA_TITLE_00008557,FRA_00008073,VIL_000403,CFR,Approved,6.14,2024-12-08,2025-05-07,SUR_712/16,VIL_000403_32,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2024-09-12,2025-08-12,,DEED_008557,Under Verification
FRA_TITLE_00008558,FRA_00008074,VIL_000403,IFR,Rejected,2.29,2024-03-17,2025-08-14,SUR_420/9,VIL_000403_13,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2024-08-02,2024-07-08,,DEED_008558,Complete Documentation
FRA_TITLE_00008559,FRA_00008074,VIL_000403,CFR,Approved,5.13,2023-01-07,2025-09-16,SUR_204/6,VIL_000403_53,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2022-10-04,2025-06-18,2025-09-26,DEED_008559,Under Verification
FRA_TITLE_00008560,FRA_00008075,VIL_000403,CR,Pending,1.54,2023-05-15,,SUR_444/20,VIL_000403_80,Mandla_Forest_Division,Mandla_Range_5,Beat_7,2024-05-28,2025-01-10,2025-09-26,DEED_008560,Complete Documentation
FRA_TITLE_00008561,FRA_00008075,VIL_000403,IFR,Approved,3.73,2023-04-19,,SUR_208/20,VIL_000403_92,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-09-16,2025-07-24,2025-09-26,DEED_008561,Complete Documentation
FRA_TITLE_00008562,FRA_00008075,VIL_000403,IFR,Under_Review,3.29,2024-12-15,2023-12-01,SUR_110/14,VIL_000403_44,Mandla_Forest_Division,Mandla_Range_4,Beat_10,2024-02-20,2024-08-15,,DEED_008562,Pending Survey
FRA_TITLE_00008563,FRA_00008077,VIL_000403,IFR,Under_Review,1.04,2025-05-24,,SUR_363/33,VIL_000403_2,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2023-09-25,2024-08-13,2025-09-26,DEED_008563,Approved
FRA_TITLE_00008564,FRA_00008078,VIL_000403,IFR,Approved,1.87,2024-09-09,,SUR_124/48,VIL_000403_60,Mandla_Forest_Division,Mandla_Range_1,Beat_5,2024-07-09,2025-01-11,,DEED_008564,Complete Documentation
FRA_TITLE_00008565,FRA_00008079,VIL_000403,CR,Approved,3.44,2022-11-11,2024-05-12,SUR_884/13,VIL_000403_18,Mandla_Forest_Division,Mandla_Range_4,Beat_5,2024-09-12,2023-10-18,,DEED_008565,Complete Documentation
FRA_TITLE_00008566,FRA_00008080,VIL_000403,CR,Under_Review,0.89,2024-01-26,2025-04-23,SUR_605/45,VIL_000403_32,Mandla_Forest_Division,Mandla_Range_2,Beat_10,2022-11-27,2024-03-30,,,Pending Survey
FRA_TITLE_00008567,FRA_00008081,VIL_000403,CFR,Approved,3.15,2023-06-26,,SUR_174/37,VIL_000403_16,Mandla_Forest_Division,Mandla_Range_1,Beat_8,2023-02-07,2025-01-21,,,Under Verification
FRA_TITLE_00008568,FRA_00008082,VIL_000403,IFR,Rejected,1.75,2023-12-14,,SUR_608/40,VIL_000403_67,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-08-25,2024-04-25,,DEED_008568,Under Verification
FRA_TITLE_00008569,FRA_00008088,VIL_000404,CFR,Approved,7.41,2024-08-22,2024-05-18,SUR_298/9,VIL_000404_96,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2022-12-26,2025-03-19,2025-09-26,,Complete Documentation
FRA_TITLE_00008570,FRA_00008088,VIL_000404,CR,Approved,8.87,2023-09-09,,SUR_933/50,VIL_000404_5,Mandla_Forest_Division,Mandla_Range_4,Beat_10,2022-12-11,2024-01-23,2025-09-26,DEED_008570,Complete Documentation
FRA_TITLE_00008571,FRA_00008088,VIL_000404,CR,Approved,3.06,2023-11-15,2023-12-26,SUR_216/27,VIL_000404_54,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2023-04-28,2024-08-03,,,Complete Documentation
FRA_TITLE_00008572,FRA_00008089,VIL_000404,CR,Under_Review,3.0,2025-02-04,2024-02-21,SUR_978/6,VIL_000404_31,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2024-07-12,2025-03-28,2025-09-26,,Approved
FRA_TITLE_00008573,FRA_00008089,VIL_000404,CFR,Approved,4.69,2024-06-17,2024-09-12,SUR_489/21,VIL_000404_72,Mandla_Forest_Division,Mandla_Range_2,Beat_7,2024-09-07,2025-03-20,,DEED_008573,Approved
FRA_TITLE_00008574,FRA_00008090,VIL_000404,IFR,Rejected,2.8,2023-01-31,2024-09-13,SUR_437/6,VIL_000404_27,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2024-02-12,2024-05-18,2025-09-26,DEED_008574,Complete Documentation
FRA_TITLE_00008575,FRA_00008091,VIL_000404,IFR,Approved,1.22,2023-07-06,2024-04-12,SUR_881/39,VIL_000404_96,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2024-04-21,2024-04-27,2025-09-26,,Pending Survey
FRA_TITLE_00008576,FRA_00008091,VIL_000404,CR,Approved,2.28,2023-02-25,2023-12-24,SUR_791/13,VIL_000404_59,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2023-06-15,2023-12-14,,DEED_008576,Approved
FRA_TITLE_00008577,FRA_00008092,VIL_000404,CFR,Pending,1.11,2024-08-06,2024-08-09,SUR_351/23,VIL_000404_10,Mandla_Forest_Division,Mandla_Range_3,Beat_1,2024-09-24,2025-03-29,,DEED_008577,Pending Survey
FRA_TITLE_00008578,FRA_00008092,VIL_000404,CR,Approved,1.63,2022-12-17,,SUR_413/31,VIL_000404_7,Mandla_Forest_Division,Mandla_Range_3,Beat_1,2024-06-01,2023-12-24,,DEED_008578,Under Verification
FRA_TITLE_00008579,FRA_00008094,VIL_000404,CR,Rejected,3.22,2024-07-30,,SUR_935/29,VIL_000404_18,Mandla_Forest_Division,Mandla_Range_1,Beat_8,2024-05-28,2024-10-29,2025-09-26,,Complete Documentation
FRA_TITLE_00008580,FRA_00008094,VIL_000404,IFR,Pending,2.21,2022-12-25,2025-08-22,SUR_359/30,VIL_000404_91,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2022-10-24,2024-01-14,2025-09-26,DEED_008580,Approved
