Map_Id,village_id,village_name,village_latitude,village_longitude,village_population,village_sc_population,village_st_population,village_female_population,village_male_population,village_female_literate,village_male_literate,village_female_illiterate,village_male_illiterate,village_households,gp_id,gp_name,gp_name_census,gp_census_id,gp_latitude,gp_longitude,gp_total_population,gp_sc_population,gp_st_population,gp_female_population,gp_male_population,gp_households,villages_in_gp,block_map_id,block_id,block_name,subdistrict_name,subdistrict_census_code,district_code,district_name,district_census_name,state,data_note,map_gp_id
VIL_001003,493604,Khirsaroo,22.44989547,80.28152581,845.0,0.0,406.0,438.0,408.0,210.0,266.0,228.0,141.0,178.0,143028,Ramgadi,ramgadi,168191.0,22.44989547,80.28152581,1690.0,0.0,811.0,875.0,815.0,356.0,2,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000388
VIL_001004,493603,Ramgarhi,22.44989547,80.28152581,845.0,0.0,406.0,438.0,408.0,210.0,266.0,228.0,141.0,178.0,143028,Ramgadi,ramgadi,168191.0,22.44989547,80.28152581,1690.0,0.0,811.0,875.0,815.0,356.0,2,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000388
VIL_001005,493598,Deelwara Jar,22.41085425,80.25590893,794.0,22.0,577.0,423.0,371.0,192.0,228.0,231.0,143.0,184.0,143029,Rampuri,rampuri,168188.0,22.41085425,80.25590893,2383.0,65.0,1730.0,1269.0,1114.0,551.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000389
VIL_001006,493597,Deelwara Mal.,22.41085425,80.25590893,794.0,22.0,577.0,423.0,371.0,192.0,228.0,231.0,143.0,184.0,143029,Rampuri,rampuri,168188.0,22.41085425,80.25590893,2383.0,65.0,1730.0,1269.0,1114.0,551.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000389
VIL_001007,493596,Rampuri Mal.,22.41085425,80.25590893,794.0,22.0,577.0,423.0,371.0,192.0,228.0,231.0,143.0,184.0,143029,Rampuri,rampuri,168188.0,22.41085425,80.25590893,2383.0,65.0,1730.0,1269.0,1114.0,551.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000389
VIL_001008,493568,Bandha,22.49680712,80.19735798,824.0,8.0,592.0,440.0,383.0,216.0,248.0,225.0,134.0,187.0,143030,Sagounia,sagounia,168172.0,22.49680712,80.19735798,1647.0,16.0,1183.0,881.0,766.0,374.0,2,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000390
VIL_001009,493567,Sagoniya,22.49680712,80.19735798,824.0,8.0,592.0,440.0,383.0,216.0,248.0,225.0,134.0,187.0,143030,Sagounia,sagounia,168172.0,22.49680712,80.19735798,1647.0,16.0,1183.0,881.0,766.0,374.0,2,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000390
VIL_001010,493627,Sakwah Kalan,22.57957763,80.3929527,2767.0,1.0,10.0,1371.0,1396.0,860.0,1071.0,511.0,325.0,651.0,143031,Sakwah,sakwah,167917.0,22.57957763,80.3929527,2767.0,1.0,10.0,1371.0,1396.0,651.0,1,BLK_000007,3906,Nainpur,Mandla,3643.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000391
VIL_001011,493612,Khapa Ryt.,22.50888466,80.18209868,498.0,73.0,260.0,250.0,248.0,139.0,182.0,110.0,66.0,110.0,143032,Saliwada Mal,saliwada mal,168194.0,22.50888466,80.18209868,1493.0,220.0,780.0,749.0,744.0,330.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000392
VIL_001012,493611,Saliwada Chak,22.50888466,80.18209868,498.0,73.0,260.0,250.0,248.0,139.0,182.0,110.0,66.0,110.0,143032,Saliwada Mal,saliwada mal,168194.0,22.50888466,80.18209868,1493.0,220.0,780.0,749.0,744.0,330.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000392
VIL_001013,493610,Saliwada Mal.,22.50888466,80.18209868,498.0,73.0,260.0,250.0,248.0,139.0,182.0,110.0,66.0,110.0,143032,Saliwada Mal,saliwada mal,168194.0,22.50888466,80.18209868,1493.0,220.0,780.0,749.0,744.0,330.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000392
VIL_001014,493575,Mohgaon,22.98780097,80.0958322,864.0,4.0,785.0,426.0,438.0,190.0,267.0,236.0,170.0,178.0,143033,Samnapur,samnapur,167806.0,22.98780097,80.0958322,1728.0,7.0,1570.0,853.0,875.0,356.0,2,BLK_000007,3906,Nainpur,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000393
VIL_001015,493573,Samnapur,22.98780097,80.0958322,864.0,4.0,785.0,426.0,438.0,190.0,267.0,236.0,170.0,178.0,143033,Samnapur,samnapur,167806.0,22.98780097,80.0958322,1728.0,7.0,1570.0,853.0,875.0,356.0,2,BLK_000007,3906,Nainpur,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000393
VIL_001016,493534,Sarrapipariya,22.51172553,80.15896745,1320.0,3.0,1239.0,712.0,608.0,275.0,297.0,437.0,311.0,311.0,143034,Sarrapiparia,sarrapiparia,168160.0,22.51172553,80.15896745,1320.0,3.0,1239.0,712.0,608.0,311.0,1,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000394
VIL_001017,493631,Sarri,,,,,,,,,,,,,143035,Sarri(Bichua),,,,,,,,,,,1,BLK_000007,3906,Nainpur,,,415,Mandla,,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000395
VIL_001018,493606,Mohgaon,22.4852253,80.21764898,866.0,1.0,420.0,428.0,438.0,214.0,304.0,214.0,134.0,188.0,143036,Subhewada,subhewada,168192.0,22.4852253,80.21764898,1732.0,2.0,840.0,857.0,875.0,375.0,2,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000396
VIL_001019,493605,Subhewada,22.4852253,80.21764898,866.0,1.0,420.0,428.0,438.0,214.0,304.0,214.0,134.0,188.0,143036,Subhewada,subhewada,168192.0,22.4852253,80.21764898,1732.0,2.0,840.0,857.0,875.0,375.0,2,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000396
VIL_001020,493659,Sara Ryt.,22.39399528,80.38580676,776.0,0.0,524.0,380.0,396.0,191.0,274.0,189.0,122.0,202.0,143037,Surkhi,surkhi,168217.0,22.39399528,80.38580676,1551.0,0.0,1048.0,760.0,791.0,404.0,2,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000397
VIL_001021,493658,Surkhi,22.39399528,80.38580676,776.0,0.0,524.0,380.0,396.0,191.0,274.0,189.0,122.0,202.0,143037,Surkhi,surkhi,168217.0,22.39399528,80.38580676,1551.0,0.0,1048.0,760.0,791.0,404.0,2,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000397
VIL_001022,493661,Bharweli [Bharbheli],22.33676256,80.36849168,594.0,6.0,325.0,286.0,307.0,168.0,237.0,119.0,71.0,148.0,143038,Tatari,tatari,168218.0,22.33676256,80.36849168,1781.0,19.0,974.0,859.0,922.0,445.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000398
VIL_001023,493660,Tatri Mal.,22.33676256,80.36849168,594.0,6.0,325.0,286.0,307.0,168.0,237.0,119.0,71.0,148.0,143038,Tatari,tatari,168218.0,22.33676256,80.36849168,1781.0,19.0,974.0,859.0,922.0,445.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000398
VIL_001024,493663,Tatri Ryt.,22.33676256,80.36849168,594.0,6.0,325.0,286.0,307.0,168.0,237.0,119.0,71.0,148.0,143038,Tatari,tatari,168218.0,22.33676256,80.36849168,1781.0,19.0,974.0,859.0,922.0,445.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000398
VIL_001025,493637,Tilai,22.42486894,80.36021679,2062.0,68.0,722.0,1024.0,1038.0,505.0,735.0,519.0,303.0,464.0,143039,Tilai,tilai,168206.0,22.42486894,80.36021679,2062.0,68.0,722.0,1024.0,1038.0,464.0,1,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000399
VIL_001026,493521,Bamhani,22.60536445,80.10988138,616.0,12.0,389.0,306.0,310.0,133.0,181.0,173.0,129.0,137.0,143040,Tindua Bamhani,tindua bamhani,168154.0,22.60536445,80.10988138,1849.0,35.0,1166.0,918.0,931.0,410.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000400
VIL_001027,493520,Khamhariya,22.60536445,80.10988138,616.0,12.0,389.0,306.0,310.0,133.0,181.0,173.0,129.0,137.0,143040,Tindua Bamhani,tindua bamhani,168154.0,22.60536445,80.10988138,1849.0,35.0,1166.0,918.0,931.0,410.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000400
VIL_001028,930854,Kohkatola,22.60536445,80.10988138,616.0,12.0,389.0,306.0,310.0,133.0,181.0,173.0,129.0,137.0,143040,Tindua Bamhani,tindua bamhani,168154.0,22.60536445,80.10988138,1849.0,35.0,1166.0,918.0,931.0,410.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000400
VIL_001029,493541,Jaitpuri,22.52760741,80.10539619,507.0,87.0,376.0,259.0,247.0,114.0,146.0,146.0,101.0,120.0,143041,Tumegaon,tumegaon,168163.0,22.52760741,80.10539619,1520.0,260.0,1129.0,778.0,742.0,359.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000401
VIL_001030,493545,Khursipar,22.52760741,80.10539619,507.0,87.0,376.0,259.0,247.0,114.0,146.0,146.0,101.0,120.0,143041,Tumegaon,tumegaon,168163.0,22.52760741,80.10539619,1520.0,260.0,1129.0,778.0,742.0,359.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000401
VIL_001031,493540,Tumegaon,22.52760741,80.10539619,507.0,87.0,376.0,259.0,247.0,114.0,146.0,146.0,101.0,120.0,143041,Tumegaon,tumegaon,168163.0,22.52760741,80.10539619,1520.0,260.0,1129.0,778.0,742.0,359.0,3,BLK_000007,3906,Nainpur,Nainpur,3646.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000401
VIL_001032,492763,Amdara,22.8476484,80.30795571,368.0,2.0,309.0,185.0,183.0,67.0,107.0,118.0,77.0,86.0,143042,Amdara,amdara,167854.0,22.8476484,80.30795571,1842.0,8.0,1546.0,925.0,917.0,430.0,5,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000402
VIL_001033,492764,Amdari,22.8476484,80.30795571,368.0,2.0,309.0,185.0,183.0,67.0,107.0,118.0,77.0,86.0,143042,Amdara,amdara,167854.0,22.8476484,80.30795571,1842.0,8.0,1546.0,925.0,917.0,430.0,5,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000402
VIL_001034,492807,Kui F.V.,22.8476484,80.30795571,368.0,2.0,309.0,185.0,183.0,67.0,107.0,118.0,77.0,86.0,143042,Amdara,amdara,167854.0,22.8476484,80.30795571,1842.0,8.0,1546.0,925.0,917.0,430.0,5,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000402
VIL_001035,492765,Kui Mal.,22.8476484,80.30795571,368.0,2.0,309.0,185.0,183.0,67.0,107.0,118.0,77.0,86.0,143042,Amdara,amdara,167854.0,22.8476484,80.30795571,1842.0,8.0,1546.0,925.0,917.0,430.0,5,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000402
VIL_001036,492766,Kui Ryt.,22.8476484,80.30795571,368.0,2.0,309.0,185.0,183.0,67.0,107.0,118.0,77.0,86.0,143042,Amdara,amdara,167854.0,22.8476484,80.30795571,1842.0,8.0,1546.0,925.0,917.0,430.0,5,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000402
VIL_001037,492498,Babaliya Mal.,22.87663566,80.43744691,628.0,7.0,541.0,322.0,307.0,117.0,183.0,205.0,123.0,146.0,143043,Bablia,bablia,167759.0,22.87663566,80.43744691,1885.0,20.0,1624.0,965.0,920.0,437.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000403
VIL_001038,492499,Dargarh,22.87663566,80.43744691,628.0,7.0,541.0,322.0,307.0,117.0,183.0,205.0,123.0,146.0,143043,Bablia,bablia,167759.0,22.87663566,80.43744691,1885.0,20.0,1624.0,965.0,920.0,437.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000403
VIL_001039,492500,Simariya Ryt.,22.87663566,80.43744691,628.0,7.0,541.0,322.0,307.0,117.0,183.0,205.0,123.0,146.0,143043,Bablia,bablia,167759.0,22.87663566,80.43744691,1885.0,20.0,1624.0,965.0,920.0,437.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000403
VIL_001040,492484,Deori Kalan (Babaliya),,,,,,,,,,,,,143044,Bablia / Deori Kala,,,,,,,,,,,1,BLK_000008,3907,Narayanganj,,,415,Mandla,,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000404
VIL_001041,492754,Bamhani(Partala),22.78907901,80.2947393,627.0,84.0,338.0,297.0,330.0,165.0,234.0,132.0,96.0,136.0,143045,Bamhani,bamhani,167851.0,22.78907901,80.2947393,1882.0,251.0,1013.0,891.0,991.0,408.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000405
VIL_001042,492755,Barbaspur (Bamhni),22.78907901,80.2947393,627.0,84.0,338.0,297.0,330.0,165.0,234.0,132.0,96.0,136.0,143045,Bamhani,bamhani,167851.0,22.78907901,80.2947393,1882.0,251.0,1013.0,891.0,991.0,408.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000405
VIL_001043,492756,Chiri,22.78907901,80.2947393,627.0,84.0,338.0,297.0,330.0,165.0,234.0,132.0,96.0,136.0,143045,Bamhani,bamhani,167851.0,22.78907901,80.2947393,1882.0,251.0,1013.0,891.0,991.0,408.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000405
VIL_001044,492481,Banar,22.8794784,80.39001383,716.0,3.0,660.0,370.0,345.0,144.0,212.0,226.0,134.0,176.0,143046,Banar,banar,167752.0,22.8794784,80.39001383,2147.0,8.0,1981.0,1111.0,1036.0,528.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000406
VIL_001045,492483,Majhgaon (Banar),22.8794784,80.39001383,716.0,3.0,660.0,370.0,345.0,144.0,212.0,226.0,134.0,176.0,143046,Banar,banar,167752.0,22.8794784,80.39001383,2147.0,8.0,1981.0,1111.0,1036.0,528.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000406
VIL_001046,492482,Maldha,22.8794784,80.39001383,716.0,3.0,660.0,370.0,345.0,144.0,212.0,226.0,134.0,176.0,143046,Banar,banar,167752.0,22.8794784,80.39001383,2147.0,8.0,1981.0,1111.0,1036.0,528.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000406
VIL_001047,492485,Barbati,22.90654886,80.37339905,440.0,2.0,411.0,227.0,213.0,78.0,116.0,149.0,98.0,107.0,143047,Barbati,barbati,167754.0,22.90654886,80.37339905,1761.0,8.0,1643.0,908.0,853.0,428.0,4,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000407
VIL_001048,492487,Gadadeori Mal.,22.90654886,80.37339905,440.0,2.0,411.0,227.0,213.0,78.0,116.0,149.0,98.0,107.0,143047,Barbati,barbati,167754.0,22.90654886,80.37339905,1761.0,8.0,1643.0,908.0,853.0,428.0,4,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000407
VIL_001049,492486,Gadadeori Ryt.,22.90654886,80.37339905,440.0,2.0,411.0,227.0,213.0,78.0,116.0,149.0,98.0,107.0,143047,Barbati,barbati,167754.0,22.90654886,80.37339905,1761.0,8.0,1643.0,908.0,853.0,428.0,4,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000407
VIL_001050,492488,Patharri,22.90654886,80.37339905,440.0,2.0,411.0,227.0,213.0,78.0,116.0,149.0,98.0,107.0,143047,Barbati,barbati,167754.0,22.90654886,80.37339905,1761.0,8.0,1643.0,908.0,853.0,428.0,4,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000407
VIL_001051,492781,Bijegaon (Khamhariya),22.87731792,80.3066436,489.0,8.0,324.0,238.0,251.0,75.0,126.0,163.0,125.0,140.0,143048,Beejegaon,beejegaon,167862.0,22.87731792,80.3066436,1468.0,25.0,972.0,714.0,754.0,419.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000408
VIL_001052,492810,Dungariya F.V.,22.87731792,80.3066436,489.0,8.0,324.0,238.0,251.0,75.0,126.0,163.0,125.0,140.0,143048,Beejegaon,beejegaon,167862.0,22.87731792,80.3066436,1468.0,25.0,972.0,714.0,754.0,419.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000408
VIL_001053,492782,Khamhariya (Bijegaon),22.87731792,80.3066436,489.0,8.0,324.0,238.0,251.0,75.0,126.0,163.0,125.0,140.0,143048,Beejegaon,beejegaon,167862.0,22.87731792,80.3066436,1468.0,25.0,972.0,714.0,754.0,419.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000408
VIL_001054,492757,Bhawal,22.7845958,80.30420249,559.0,16.0,308.0,283.0,276.0,135.0,185.0,149.0,91.0,138.0,143049,Bhawal,bhawal,167852.0,22.7845958,80.30420249,1678.0,48.0,923.0,850.0,828.0,414.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000409
VIL_001055,492758,Lalipur,22.7845958,80.30420249,559.0,16.0,308.0,283.0,276.0,135.0,185.0,149.0,91.0,138.0,143049,Bhawal,bhawal,167852.0,22.7845958,80.30420249,1678.0,48.0,923.0,850.0,828.0,414.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000409
VIL_001056,492759,Saudhar,22.7845958,80.30420249,559.0,16.0,308.0,283.0,276.0,135.0,185.0,149.0,91.0,138.0,143049,Bhawal,bhawal,167852.0,22.7845958,80.30420249,1678.0,48.0,923.0,850.0,828.0,414.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000409
VIL_001057,492510,Chakdahi Ryt.,22.86982639,80.52405558,1578.0,25.0,1098.0,782.0,796.0,245.0,387.0,537.0,409.0,385.0,143050,Chakdehi,chakdehi,167763.0,22.86982639,80.52405558,1578.0,25.0,1098.0,782.0,796.0,385.0,1,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000410
VIL_001058,492771,Chandahara,22.86584144,80.26598298,542.0,29.0,207.0,267.0,275.0,132.0,192.0,135.0,83.0,137.0,143051,Chandehra,chandehra,167857.0,22.86584144,80.26598298,1627.0,86.0,620.0,801.0,826.0,410.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000411
VIL_001059,930849,Shankarganj,22.86584144,80.26598298,542.0,29.0,207.0,267.0,275.0,132.0,192.0,135.0,83.0,137.0,143051,Chandehra,chandehra,167857.0,22.86584144,80.26598298,1627.0,86.0,620.0,801.0,826.0,410.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000411
VIL_001060,492772,Tilgaon,22.86584144,80.26598298,542.0,29.0,207.0,267.0,275.0,132.0,192.0,135.0,83.0,137.0,143051,Chandehra,chandehra,167857.0,22.86584144,80.26598298,1627.0,86.0,620.0,801.0,826.0,410.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000411
VIL_001061,492516,Chhapra Ryt.(Mukas),22.91918259,80.47936953,1081.0,8.0,838.0,548.0,533.0,212.0,302.0,336.0,232.0,268.0,143052,Chhapra,chhapra,167767.0,22.91918259,80.47936953,2162.0,15.0,1677.0,1096.0,1066.0,535.0,2,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000412
VIL_001062,492620,Keriwah,22.91918259,80.47936953,1081.0,8.0,838.0,548.0,533.0,212.0,302.0,336.0,232.0,268.0,143052,Chhapra,chhapra,167767.0,22.91918259,80.47936953,2162.0,15.0,1677.0,1096.0,1066.0,535.0,2,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000412
VIL_001063,492749,Chiraidongari,22.75469867,80.30005363,768.0,11.0,510.0,378.0,390.0,192.0,274.0,186.0,116.0,196.0,143053,Chiraidongari,chiraidongari,167849.0,22.75469867,80.30005363,1536.0,22.0,1021.0,755.0,781.0,392.0,2,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000413
VIL_001064,492750,Sahjani,22.75469867,80.30005363,768.0,11.0,510.0,378.0,390.0,192.0,274.0,186.0,116.0,196.0,143053,Chiraidongari,chiraidongari,167849.0,22.75469867,80.30005363,1536.0,22.0,1021.0,755.0,781.0,392.0,2,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000413
VIL_001065,492489,Dalakhapa,22.93663795,80.38725305,868.0,6.0,466.0,433.0,436.0,124.0,190.0,309.0,245.0,223.0,143054,Dalakhapa,dalakhapa,167755.0,22.93663795,80.38725305,1737.0,12.0,931.0,866.0,871.0,446.0,2,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000414
VIL_001066,492618,Kewlari F.V.,22.93663795,80.38725305,868.0,6.0,466.0,433.0,436.0,124.0,190.0,309.0,245.0,223.0,143054,Dalakhapa,dalakhapa,167755.0,22.93663795,80.38725305,1737.0,12.0,931.0,866.0,871.0,446.0,2,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000414
VIL_001067,492734,Ahirwara,22.83242747,80.19032933,454.0,0.0,408.0,222.0,232.0,89.0,128.0,133.0,104.0,100.0,143055,Deohar,deohar,167842.0,22.83242747,80.19032933,2269.0,0.0,2038.0,1110.0,1159.0,502.0,5,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000415
VIL_001068,492732,Deogaon Mal. (Bijgaon),22.83242747,80.19032933,454.0,0.0,408.0,222.0,232.0,89.0,128.0,133.0,104.0,100.0,143055,Deohar,deohar,167842.0,22.83242747,80.19032933,2269.0,0.0,2038.0,1110.0,1159.0,502.0,5,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000415
VIL_001069,492733,Deogaon Ryt. (Dehar),22.83242747,80.19032933,454.0,0.0,408.0,222.0,232.0,89.0,128.0,133.0,104.0,100.0,143055,Deohar,deohar,167842.0,22.83242747,80.19032933,2269.0,0.0,2038.0,1110.0,1159.0,502.0,5,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000415
VIL_001070,492731,Deohar,22.83242747,80.19032933,454.0,0.0,408.0,222.0,232.0,89.0,128.0,133.0,104.0,100.0,143055,Deohar,deohar,167842.0,22.83242747,80.19032933,2269.0,0.0,2038.0,1110.0,1159.0,502.0,5,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000415
