Map_Id,village_id,village_name,village_latitude,village_longitude,village_population,village_sc_population,village_st_population,village_female_population,village_male_population,village_female_literate,village_male_literate,village_female_illiterate,village_male_illiterate,village_households,village_water_area_ha,village_vegetation_area_ha,village_forest_area_ha,village_built_area_ha,village_barren_area_ha,village_total_area_ha,village_water_percent,village_vegetation_percent,village_forest_percent,village_built_percent,village_barren_percent,gp_id,gp_name,gp_name_census,gp_census_id,gp_latitude,gp_longitude,gp_total_population,gp_sc_population,gp_st_population,villages_in_gp,block_id,block_name,subdistrict_name,subdistrict_census_code,district_code,district_name,district_census_name,state,data_note,map_gp_id
VIL_001131,492506,Padritalai,22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.01,23.82,3.94,1.33,14.44,43.54,0.02,54.71,9.06,3.06,33.16,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001132,492505,Paundi Mal.(Pondari Talai),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.12,15.42,8.85,0.84,7.35,32.58,0.37,47.33,27.16,2.57,22.57,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001132,492505,Paundi Mal.(Pondari Talai),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.01,23.82,3.94,1.33,14.44,43.54,0.02,54.71,9.06,3.06,33.16,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001132,492505,Paundi Mal.(Pondari Talai),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.12,15.42,8.85,0.84,7.35,32.58,0.37,47.33,27.16,2.57,22.57,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001132,492505,Paundi Mal.(Pondari Talai),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.01,23.82,3.94,1.33,14.44,43.54,0.02,54.71,9.06,3.06,33.16,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001132,492505,Paundi Mal.(Pondari Talai),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.12,15.42,8.85,0.84,7.35,32.58,0.37,47.33,27.16,2.57,22.57,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001132,492505,Paundi Mal.(Pondari Talai),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.01,23.82,3.94,1.33,14.44,43.54,0.02,54.71,9.06,3.06,33.16,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001132,492505,Paundi Mal.(Pondari Talai),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.12,15.42,8.85,0.84,7.35,32.58,0.37,47.33,27.16,2.57,22.57,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001132,492505,Paundi Mal.(Pondari Talai),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.01,23.82,3.94,1.33,14.44,43.54,0.02,54.71,9.06,3.06,33.16,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001133,492504,Paundi Ryt. (Naijhar),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.12,15.42,8.85,0.84,7.35,32.58,0.37,47.33,27.16,2.57,22.57,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001133,492504,Paundi Ryt. (Naijhar),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.01,23.82,3.94,1.33,14.44,43.54,0.02,54.71,9.06,3.06,33.16,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001133,492504,Paundi Ryt. (Naijhar),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.12,15.42,8.85,0.84,7.35,32.58,0.37,47.33,27.16,2.57,22.57,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001133,492504,Paundi Ryt. (Naijhar),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.01,23.82,3.94,1.33,14.44,43.54,0.02,54.71,9.06,3.06,33.16,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001133,492504,Paundi Ryt. (Naijhar),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.12,15.42,8.85,0.84,7.35,32.58,0.37,47.33,27.16,2.57,22.57,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001133,492504,Paundi Ryt. (Naijhar),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.01,23.82,3.94,1.33,14.44,43.54,0.02,54.71,9.06,3.06,33.16,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001133,492504,Paundi Ryt. (Naijhar),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.12,15.42,8.85,0.84,7.35,32.58,0.37,47.33,27.16,2.57,22.57,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001133,492504,Paundi Ryt. (Naijhar),22.86678272,80.48184072,443.0,0.0,368.0,232.0,211.0,80.0,117.0,152.0,94.0,114.0,0.01,23.82,3.94,1.33,14.44,43.54,0.02,54.71,9.06,3.06,33.16,143077,Naijhar,naijhar,167761.0,22.86678272,80.48184072,2214.0,0.0,1838.0,5,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000437
VIL_001134,492730,Malara,,,,,,,,,,,,,,,,,,,,,,,,143078,Padmi / Mohgaon,,,,,,,,2,3907,Narayanganj,,,415,Mandla,,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000438
VIL_001135,492729,Mohgaon Alias Padmi,,,,,,,,,,,,,,,,,,,,,,,,143078,Padmi / Mohgaon,,,,,,,,2,3907,Narayanganj,,,415,Mandla,,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000438
VIL_001136,492742,Padariya Alias Narayanganj,,,,,,,,,,,,,,,,,,,,,,,,143079,Padria / Narayanganj,,,,,,,,1,3907,Narayanganj,,,415,Mandla,,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000439
VIL_001137,492768,Chatra,22.82074665,80.31863413,488.0,0.0,310.0,247.0,242.0,98.0,149.0,149.0,92.0,119.0,3.97,347.86,150.24,1.78,24.48,528.33,0.75,65.84,28.44,0.34,4.63,143080,Partala,partala,167855.0,22.82074665,80.31863413,1465.0,1.0,929.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000440
VIL_001138,492769,Dungariya (Chatra),22.82074665,80.31863413,488.0,0.0,310.0,247.0,242.0,98.0,149.0,149.0,92.0,119.0,3.97,347.86,150.24,1.78,24.48,528.33,0.75,65.84,28.44,0.34,4.63,143080,Partala,partala,167855.0,22.82074665,80.31863413,1465.0,1.0,929.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000440
VIL_001139,492767,Partala,22.82074665,80.31863413,488.0,0.0,310.0,247.0,242.0,98.0,149.0,149.0,92.0,119.0,3.97,347.86,150.24,1.78,24.48,528.33,0.75,65.84,28.44,0.34,4.63,143080,Partala,partala,167855.0,22.82074665,80.31863413,1465.0,1.0,929.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000440
VIL_001140,492738,Patahara (Patehara),22.84872672,80.2418527,972.0,35.0,220.0,478.0,495.0,294.0,396.0,184.0,98.0,236.0,2.0,232.58,38.28,4.65,29.76,307.26,0.65,75.7,12.46,1.51,9.68,143081,Patehara,patehara,167844.0,22.84872672,80.2418527,1945.0,70.0,440.0,2,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000441
VIL_001141,492739,Tikariya (Narayanganj),22.84872672,80.2418527,972.0,35.0,220.0,478.0,495.0,294.0,396.0,184.0,98.0,236.0,2.0,232.58,38.28,4.65,29.76,307.26,0.65,75.7,12.46,1.51,9.68,143081,Patehara,patehara,167844.0,22.84872672,80.2418527,1945.0,70.0,440.0,2,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000441
VIL_001142,492714,Chutka,22.77536095,80.09817224,539.0,5.0,306.0,263.0,276.0,135.0,198.0,127.0,78.0,143.0,218.86,74.0,13.81,5.0,14.59,326.25,67.08,22.68,4.23,1.53,4.47,143082,Patha,patha,167836.0,22.77536095,80.09817224,1617.0,15.0,918.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000442
VIL_001143,492713,Patha,22.77536095,80.09817224,539.0,5.0,306.0,263.0,276.0,135.0,198.0,127.0,78.0,143.0,218.86,74.0,13.81,5.0,14.59,326.25,67.08,22.68,4.23,1.53,4.47,143082,Patha,patha,167836.0,22.77536095,80.09817224,1617.0,15.0,918.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000442
VIL_001144,492715,Tatighat,22.77536095,80.09817224,539.0,5.0,306.0,263.0,276.0,135.0,198.0,127.0,78.0,143.0,218.86,74.0,13.81,5.0,14.59,326.25,67.08,22.68,4.23,1.53,4.47,143082,Patha,patha,167836.0,22.77536095,80.09817224,1617.0,15.0,918.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000442
VIL_001145,492513,Fadki Ryt.,22.96213827,80.50429584,527.0,0.0,466.0,258.0,269.0,98.0,147.0,160.0,122.0,143.0,2.01,210.24,138.48,20.36,123.18,494.28,0.41,42.54,28.02,4.12,24.92,143083,Phadki Mal,phadki mal,167765.0,22.96213827,80.50429584,1054.0,0.0,931.0,2,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000443
VIL_001146,492512,Phadki Mal.(Fadki Mal.),22.96213827,80.50429584,527.0,0.0,466.0,258.0,269.0,98.0,147.0,160.0,122.0,143.0,2.01,210.24,138.48,20.36,123.18,494.28,0.41,42.54,28.02,4.12,24.92,143083,Phadki Mal,phadki mal,167765.0,22.96213827,80.50429584,1054.0,0.0,931.0,2,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000443
VIL_001147,492711,Pindrai Mal. (Sahajpuri),22.80613462,80.03150066,234.0,0.0,205.0,114.0,120.0,61.0,86.0,53.0,34.0,59.0,161.96,60.77,9.82,2.92,14.21,249.69,64.87,24.34,3.93,1.17,5.69,143084,Pindaria Mal,pindaria mal,167835.0,22.80613462,80.03150066,701.0,0.0,616.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000444
VIL_001148,492712,Pindrai Ryt.(Sohwa),22.80613462,80.03150066,234.0,0.0,205.0,114.0,120.0,61.0,86.0,53.0,34.0,59.0,161.96,60.77,9.82,2.92,14.21,249.69,64.87,24.34,3.93,1.17,5.69,143084,Pindaria Mal,pindaria mal,167835.0,22.80613462,80.03150066,701.0,0.0,616.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000444
VIL_001149,492785,Sahajpuri,22.80613462,80.03150066,234.0,0.0,205.0,114.0,120.0,61.0,86.0,53.0,34.0,59.0,161.96,60.77,9.82,2.92,14.21,249.69,64.87,24.34,3.93,1.17,5.69,143084,Pindaria Mal,pindaria mal,167835.0,22.80613462,80.03150066,701.0,0.0,616.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000444
VIL_001150,492780,Kachadi (Kachhari),22.91326511,80.29963781,665.0,4.0,510.0,324.0,341.0,116.0,208.0,208.0,134.0,156.0,0.0,179.44,36.82,4.27,31.48,252.01,0.0,71.2,14.61,1.69,12.49,143085,Salaia,salaia,167861.0,22.91326511,80.29963781,1330.0,9.0,1020.0,2,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000445
VIL_001151,492779,Salaiya (Gwara),22.91326511,80.29963781,665.0,4.0,510.0,324.0,341.0,116.0,208.0,208.0,134.0,156.0,0.0,179.44,36.82,4.27,31.48,252.01,0.0,71.2,14.61,1.69,12.49,143085,Salaia,salaia,167861.0,22.91326511,80.29963781,1330.0,9.0,1020.0,2,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000445
VIL_001152,492515,Seoni (Block) Ryt.,22.95856384,80.53191165,328.0,0.0,306.0,166.0,162.0,68.0,88.0,98.0,75.0,77.0,7.2,268.04,180.6,25.1,104.9,585.84,1.23,45.75,30.83,4.29,17.91,143086,Seoni Mal,seoni mal,167766.0,22.95856384,80.53191165,657.0,0.0,612.0,2,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000446
VIL_001153,492514,Seoni Mal.,22.95856384,80.53191165,328.0,0.0,306.0,166.0,162.0,68.0,88.0,98.0,75.0,77.0,7.2,268.04,180.6,25.1,104.9,585.84,1.23,45.75,30.83,4.29,17.91,143086,Seoni Mal,seoni mal,167766.0,22.95856384,80.53191165,657.0,0.0,612.0,2,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000446
VIL_001154,492811,Baronchi F.V.,22.88913675,80.3273812,573.0,1.0,515.0,290.0,283.0,104.0,164.0,186.0,119.0,141.0,13.19,336.91,95.82,8.65,80.94,535.51,2.46,62.91,17.89,1.62,15.12,143087,Shaha,shaha,167863.0,22.88913675,80.3273812,1718.0,4.0,1544.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000447
VIL_001155,492783,Saha,22.88913675,80.3273812,573.0,1.0,515.0,290.0,283.0,104.0,164.0,186.0,119.0,141.0,13.19,336.91,95.82,8.65,80.94,535.51,2.46,62.91,17.89,1.62,15.12,143087,Shaha,shaha,167863.0,22.88913675,80.3273812,1718.0,4.0,1544.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000447
VIL_001156,492784,Singhanpuri(Ghughari),22.88913675,80.3273812,573.0,1.0,515.0,290.0,283.0,104.0,164.0,186.0,119.0,141.0,13.19,336.91,95.82,8.65,80.94,535.51,2.46,62.91,17.89,1.62,15.12,143087,Shaha,shaha,167863.0,22.88913675,80.3273812,1718.0,4.0,1544.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000447
VIL_001157,492736,Bhanpur,22.82857933,80.21847659,619.0,0.0,523.0,316.0,303.0,133.0,206.0,182.0,97.0,142.0,120.84,181.24,23.99,6.25,25.25,357.57,33.79,50.69,6.71,1.75,7.06,143088,Sikosi,sikosi,167843.0,22.82857933,80.21847659,1857.0,0.0,1569.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000448
VIL_001158,492737,Boriya Ryt.,22.82857933,80.21847659,619.0,0.0,523.0,316.0,303.0,133.0,206.0,182.0,97.0,142.0,120.84,181.24,23.99,6.25,25.25,357.57,33.79,50.69,6.71,1.75,7.06,143088,Sikosi,sikosi,167843.0,22.82857933,80.21847659,1857.0,0.0,1569.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000448
VIL_001159,492735,Sikosi,22.82857933,80.21847659,619.0,0.0,523.0,316.0,303.0,133.0,206.0,182.0,97.0,142.0,120.84,181.24,23.99,6.25,25.25,357.57,33.79,50.69,6.71,1.75,7.06,143088,Sikosi,sikosi,167843.0,22.82857933,80.21847659,1857.0,0.0,1569.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000448
VIL_001160,492718,Dehra,22.78668909,80.12933224,588.0,10.0,486.0,292.0,295.0,128.0,187.0,164.0,108.0,151.0,114.43,184.92,19.99,16.21,49.72,385.27,29.7,48.0,5.19,4.21,12.91,143089,Singoudha,singoudha,167837.0,22.78668909,80.12933224,1763.0,31.0,1459.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000449
VIL_001161,492717,Mohgaon (Jhanjhnagar),22.78668909,80.12933224,588.0,10.0,486.0,292.0,295.0,128.0,187.0,164.0,108.0,151.0,114.43,184.92,19.99,16.21,49.72,385.27,29.7,48.0,5.19,4.21,12.91,143089,Singoudha,singoudha,167837.0,22.78668909,80.12933224,1763.0,31.0,1459.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000449
VIL_001162,492716,Singodha,22.78668909,80.12933224,588.0,10.0,486.0,292.0,295.0,128.0,187.0,164.0,108.0,151.0,114.43,184.92,19.99,16.21,49.72,385.27,29.7,48.0,5.19,4.21,12.91,143089,Singoudha,singoudha,167837.0,22.78668909,80.12933224,1763.0,31.0,1459.0,3,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000449
VIL_001163,492617,Ghughari F.V.,22.89578983,80.35523154,517.0,3.0,433.0,256.0,260.0,92.0,130.0,165.0,130.0,144.0,9.43,129.14,45.09,7.55,85.67,276.88,3.4,46.64,16.29,2.73,30.94,143090,Sukhram,sukhram,167751.0,22.89578983,80.35523154,1550.0,10.0,1299.0,3,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000450
VIL_001164,492480,Ghughari (Singhanpuri),22.89578983,80.35523154,517.0,3.0,433.0,256.0,260.0,92.0,130.0,165.0,130.0,144.0,9.43,129.14,45.09,7.55,85.67,276.88,3.4,46.64,16.29,2.73,30.94,143090,Sukhram,sukhram,167751.0,22.89578983,80.35523154,1550.0,10.0,1299.0,3,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000450
VIL_001165,492479,Sukhram,22.89578983,80.35523154,517.0,3.0,433.0,256.0,260.0,92.0,130.0,165.0,130.0,144.0,9.43,129.14,45.09,7.55,85.67,276.88,3.4,46.64,16.29,2.73,30.94,143090,Sukhram,sukhram,167751.0,22.89578983,80.35523154,1550.0,10.0,1299.0,3,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000450
VIL_001166,492575,Amgawan (Amgaon),23.08369051,80.46213669,566.0,125.0,75.0,276.0,290.0,174.0,242.0,102.0,48.0,143.0,0.26,137.81,5.73,3.85,59.0,206.66,0.13,66.68,2.77,1.86,28.55,143092,Amgaon,amgaon,167792.0,23.08369051,80.46213669,2265.0,501.0,299.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000451
VIL_001167,492577,Bijhauli,23.08369051,80.46213669,566.0,125.0,75.0,276.0,290.0,174.0,242.0,102.0,48.0,143.0,0.26,137.81,5.73,3.85,59.0,206.66,0.13,66.68,2.77,1.86,28.55,143092,Amgaon,amgaon,167792.0,23.08369051,80.46213669,2265.0,501.0,299.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000451
VIL_001168,492576,Ghurner,23.08369051,80.46213669,566.0,125.0,75.0,276.0,290.0,174.0,242.0,102.0,48.0,143.0,0.26,137.81,5.73,3.85,59.0,206.66,0.13,66.68,2.77,1.86,28.55,143092,Amgaon,amgaon,167792.0,23.08369051,80.46213669,2265.0,501.0,299.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000451
VIL_001169,492578,Mohgaon (Amgaon),23.08369051,80.46213669,566.0,125.0,75.0,276.0,290.0,174.0,242.0,102.0,48.0,143.0,0.26,137.81,5.73,3.85,59.0,206.66,0.13,66.68,2.77,1.86,28.55,143092,Amgaon,amgaon,167792.0,23.08369051,80.46213669,2265.0,501.0,299.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000451
VIL_001170,492586,Bamhani(Mal. Mohgaon),23.03011478,80.51374613,585.0,0.0,536.0,291.0,294.0,102.0,180.0,190.0,114.0,153.0,10.41,239.3,72.44,15.2,120.33,457.69,2.27,52.28,15.83,3.32,26.29,143093,Bamhani Mal,bamhani mal,167795.0,23.03011478,80.51374613,1170.0,0.0,1072.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000452
VIL_001171,492587,Bamhani Ryt.(Majhgaon),23.03011478,80.51374613,585.0,0.0,536.0,291.0,294.0,102.0,180.0,190.0,114.0,153.0,10.41,239.3,72.44,15.2,120.33,457.69,2.27,52.28,15.83,3.32,26.29,143093,Bamhani Mal,bamhani mal,167795.0,23.03011478,80.51374613,1170.0,0.0,1072.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000452
VIL_001172,492530,Bastara Mal.(Mohpani),22.99639968,80.38663242,496.0,16.0,414.0,248.0,247.0,86.0,126.0,163.0,121.0,118.0,0.0,209.79,73.5,17.11,110.88,411.28,0.0,51.01,17.87,4.16,26.96,143094,Bastari,bastari,167772.0,22.99639968,80.38663242,1982.0,62.0,1656.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000453
